,pgc,filter,inc_m,model4_0,model4_1,model4_2,model4_3,model5_0,model5_1,model5_2,model5_3,model6_0,model6_1,model6_2,model6_3
194,50509,b'r',79,81.61568,77.81224,78.786064,79.17549,79.08721,78.68136,80.40694,78.56429,78.88966,82.98889,78.63562,82.11156
195,1721876,b'c',84,71.010864,73.832726,74.04759,66.80152,73.78464,69.0967,71.46286,72.24356,72.20255,71.54793,72.430466,71.46889
196,1763621,b'r',81,81.247345,82.80597,84.63781,84.47178,83.80277,81.323326,82.06076,82.68768,83.66818,82.29526,83.067184,83.09128
197,68617,b'i',88,86.62425,89.58854,89.545265,89.40534,89.24123,89.099655,89.04788,89.42582,89.89115,89.18007,88.4055,88.57367
198,1253661,b'c',86,81.07355,79.020805,81.64609,77.827644,81.63544,82.72214,79.94974,80.66162,81.80029,79.64688,83.59791,83.75203
199,34921,b'c',59,64.48697,61.712475,64.27696,61.933994,65.87221,60.777687,62.31745,61.51525,66.29107,63.20226,65.39762,63.060623
200,830,b'c',51,50.05979,51.37515,52.79592,52.23402,53.25652,50.7729,52.67459,52.408165,53.158592,51.91748,53.730576,51.62526
201,50098,b'i',80,78.39881,83.67912,80.38062,83.78234,80.79999,79.55701,80.00409,81.314835,79.33943,81.03071,80.558624,80.68205
202,35966,b'g',72,71.84662,72.54483,73.25168,71.09965,71.081375,73.81738,70.66741,73.044334,75.349434,73.02519,71.18715,74.120766
203,5057054,b'r',80,78.540306,79.83797,79.20706,78.93173,78.908295,77.81873,77.03881,77.12201,77.24858,76.8077,79.41203,82.086174
204,1787484,b'g',83,81.90053,84.740845,85.89128,84.48576,81.17447,82.3813,80.007355,83.14415,83.72469,85.03714,83.67047,84.52985
205,47680,b'c',83,84.9034,86.35094,86.24693,85.428345,84.91329,82.60963,84.441864,84.50612,85.9143,84.44584,85.96159,84.30374
206,61613,b'g',51,49.829308,52.7566,54.991146,53.338448,50.04439,48.029793,53.364235,50.599445,50.330093,50.997562,55.96437,51.518364
207,69916,b'c',71,76.03635,72.90428,73.764175,74.18996,76.455505,74.72031,74.17633,74.04806,74.15758,72.71036,71.43483,71.45102
208,4010135,b'c',66,64.62094,62.949646,68.62419,70.28797,62.642838,63.053566,64.175835,64.24339,70.67494,65.592636,68.84116,67.954865
209,28464,b'c',53,49.348495,52.67123,51.32637,47.738632,54.264427,52.756775,51.25824,51.625168,52.601562,48.861523,53.403107,49.59812
210,32552,b'c',64,56.16321,58.56575,57.750603,59.591675,61.824005,60.94687,59.333588,57.382164,59.40973,59.449093,59.39321,61.087738
211,47904,b'c',86,82.50969,82.46314,85.243546,81.107765,84.21725,84.85812,82.53476,83.23034,83.4662,84.61101,82.63312,84.37308
212,1283780,b'c',79,81.559875,81.86563,83.16095,82.72448,81.29877,81.39398,79.90547,80.68064,81.21791,80.87041,80.02995,82.14133
213,27594,b'c',85,83.819275,83.118324,82.365234,84.10444,82.29896,82.74037,81.59969,80.481674,84.79884,82.59416,81.83633,83.43409
214,1289062,b'c',83,80.49717,83.83078,80.600555,81.06038,82.100006,82.26127,82.02443,81.3786,80.15956,83.84609,81.03159,80.02913
215,72790,b'c',72,66.35588,58.676964,72.107346,67.441315,66.882675,59.380558,86.513306,63.131283,65.26696,60.112156,50.16295,59.594288
216,4299328,b'c',63,62.288383,68.933304,63.389153,62.89405,65.91669,65.29506,64.85267,64.091705,67.40219,66.021904,64.18373,64.55209
217,35786,b'c',79,80.096436,77.54256,79.609375,76.132164,80.73464,80.24032,78.42345,80.11563,80.17584,80.90776,80.23895,78.98543
218,43185,b'c',69,67.4763,69.82334,66.64377,67.7108,69.06977,66.96556,66.425385,67.671616,73.56824,70.55325,68.716034,70.60832
219,5579,b'c',54,58.954426,60.260967,59.139275,56.324738,60.106262,57.56781,58.573837,57.21963,62.34044,57.87175,59.01072,61.52719
220,7960,b'c',89,87.71602,88.30524,88.03113,89.316315,88.76588,89.537315,89.219345,89.56334,88.23446,88.5286,88.56201,89.22003
221,1909271,b'c',88,81.06237,82.96065,83.10979,84.436874,81.39866,81.76692,82.08388,81.99246,84.6521,83.84529,82.29329,84.89195
222,1797,b'c',90,89.65619,89.6344,89.65573,89.82615,89.73979,89.738945,89.869385,89.95018,89.69712,89.83834,89.67739,89.740845
223,66461,b'g',62,65.1797,65.78899,63.242073,67.87161,62.6941,62.40216,61.72174,59.670265,67.02074,67.47915,60.292206,62.43705
224,69072,b'g',70,67.74481,69.23832,69.741776,65.92346,71.25685,69.79794,69.99646,68.85039,69.41085,68.68373,67.36388,69.241745
225,3440665,b'c',90,87.99136,89.61109,89.78026,89.6831,89.539986,89.61435,89.31561,89.12667,89.93708,89.019165,89.98593,89.67379
226,32687,b'c',67,67.820755,68.37166,65.5339,64.14711,68.34565,67.32655,68.05851,64.03174,66.18526,67.66725,66.38891,65.79825
227,1243691,b'c',86,85.21651,85.39356,85.03516,83.367676,84.72629,84.07705,83.613686,84.33197,86.27152,86.04604,82.151505,84.45236
228,1285039,b'g',70,69.62944,70.276505,71.49587,73.364105,70.7059,69.127625,69.03334,70.899475,68.62302,72.20422,70.097946,71.360825
229,28033,b'c',78,80.92505,81.72089,80.92934,78.95996,80.48233,79.590836,79.40645,77.449936,82.01532,82.07068,81.198364,81.984375
230,4272233,b'c',77,77.007645,76.19693,76.64347,76.710175,78.11645,77.382256,77.72948,77.70146,75.65861,75.515335,76.20924,74.78049
231,15259,b'g',88,89.19413,89.3557,89.649796,89.57718,89.27434,89.491615,88.66881,89.46831,89.3815,89.73958,89.318375,89.48291
232,1719537,b'c',74,69.46057,71.30896,72.30997,68.971306,71.914215,68.03758,69.37612,73.15876,71.28969,68.76795,70.135544,72.62948
233,7842,b'c',86,84.85486,83.11179,85.02887,82.74106,84.41315,84.652084,85.34536,83.710815,85.46642,85.443726,85.040436,84.737305
234,1246742,b'g',74,74.37714,71.611824,74.87587,76.18804,72.52694,71.96173,72.96025,72.87452,73.13162,75.03191,73.96458,70.48387
235,9744,b'g',51,47.901592,50.20045,49.259754,47.37054,48.5957,51.262615,50.330986,49.96105,49.016163,49.05748,50.17525,50.10974
236,2104051,b'i',87,86.23363,85.185455,85.29402,84.90352,85.85104,85.14659,86.0504,85.28703,85.85115,85.728035,86.96382,86.61421
237,22587,b'c',70,65.35981,66.74519,69.278336,66.28342,68.18686,65.02303,65.4086,68.31235,67.46767,66.61553,67.68885,68.469086
238,15597,b'g',81,80.34474,83.02016,85.5471,81.84899,82.99943,81.7502,80.9682,82.282486,83.70658,84.16812,82.65622,84.72821
239,9321,b'c',89,85.67297,89.435974,87.788284,88.93715,89.50084,89.168106,89.1012,89.18593,89.56282,89.1021,89.4379,89.258415
240,41222,b'c',78,73.07566,69.13115,70.6689,69.348045,72.743965,72.5808,71.34837,69.21514,71.17175,69.61835,71.968216,71.52247
241,1459482,b'c',82,81.36793,81.92866,83.13718,83.03737,83.18023,81.30769,82.23337,81.173325,82.518616,81.09253,81.56737,83.341995
242,23071,b'c',90,88.06736,87.09303,87.70471,86.05574,86.85094,88.105545,86.4586,88.0043,87.89264,87.51599,86.42096,86.70076
243,67993,b'i',76,76.43188,77.13287,77.60411,78.45472,78.44719,76.46506,75.86987,76.71175,79.48952,79.61176,75.9146,79.16556
244,1367948,b'r',83,82.039185,84.11842,84.520615,83.83766,84.5466,83.723236,82.065796,84.12122,84.002304,85.6151,82.05072,83.006714
245,4013175,b'r',75,75.14476,76.08401,77.27188,80.14145,73.1607,73.63373,72.949425,73.3927,73.66518,73.59701,74.34396,75.33475
246,33817,b'r',74,70.68295,69.33252,73.23176,65.44429,72.70688,68.0072,70.30444,71.23013,71.9713,74.22521,69.6866,69.331406
247,9414,b'c',51,48.331657,49.572735,49.259754,49.01703,49.071022,48.6373,51.14321,50.124153,50.50616,49.081276,48.49672,47.70836
248,5808099,b'i',87,83.81589,85.07817,86.06197,85.02346,86.39282,86.103134,86.3013,84.840225,83.55208,85.7153,84.91206,85.817215
249,9837,b'c',70,65.1797,71.079,68.18382,66.61511,68.6821,68.07606,67.75463,66.32321,70.66164,69.92207,67.80289,68.78652
250,4018519,b'c',74,75.98561,55.88157,74.92475,74.60968,76.16941,77.39862,62.22937,76.437965,73.91606,64.61551,73.3112,74.55277
251,51670,b'c',61,53.5478,58.285934,60.54146,58.428135,60.93799,56.24607,56.035786,60.55416,58.449432,59.161125,61.18238,55.51582
252,5059722,b'c',79,65.39092,65.764046,61.328964,68.74336,64.80263,61.18953,62.826458,60.252365,68.27616,67.13745,65.02853,65.16367
253,5807336,b'c',52,50.24526,49.572735,49.259754,49.998505,49.476402,48.140915,49.212788,48.964085,50.376804,50.731113,51.70165,47.684795
254,42726,b'c',88,88.30947,88.505135,88.03284,89.43325,88.53096,88.527626,88.2189,88.36564,88.695206,88.91849,87.81711,88.940796
255,90638,b'i',90,87.60886,88.629654,89.28836,89.82891,89.2316,89.86943,89.46483,89.41469,89.50723,88.28536,87.32329,89.16655
256,7544,b'c',78,74.876724,76.34746,75.43352,74.4021,74.49322,73.864914,73.65917,74.750854,75.33914,75.77134,74.64746,75.7631
257,4251493,b'c',78,78.11885,77.74484,77.17301,77.5103,78.140945,76.014435,76.23338,75.685074,76.211716,77.643776,77.42571,79.0399
258,5057638,b'c',63,57.850376,60.871227,62.14653,59.082535,57.287075,57.06275,57.003033,57.86216,60.920006,61.68746,62.530487,61.03487
259,20079,b'g',71,79.066864,79.27466,81.19902,77.06302,76.75202,74.88651,73.77806,76.0604,78.35045,77.2368,77.36957,75.83313
260,1335893,b'r',81,86.636856,87.21649,84.075035,85.64357,86.40441,86.78125,83.94032,85.33833,87.59668,86.19658,86.02042,85.30479
261,11872,b'c',76,71.755226,76.14021,74.95084,73.74693,75.49794,73.22524,73.683655,74.95655,76.2706,73.026566,74.6509,73.62011
262,90484,b'i',89,88.73915,86.247986,87.87799,87.49487,86.76436,87.15088,88.10097,87.309326,86.85021,87.77591,84.995804,86.75801
263,4176927,b'c',88,88.33373,88.45403,88.940384,88.07256,88.56094,89.09945,88.40448,88.602295,88.38762,88.38669,88.54282,88.662994
264,1986,b'c',78,76.01447,74.22922,77.349304,73.10774,75.61762,75.6538,73.16051,75.36064,72.70726,75.59053,75.295235,73.63713
265,71426,b'c',77,79.227875,82.165054,82.41699,84.440414,80.84718,82.062706,78.70624,79.14499,83.265686,80.991974,80.24233,82.11086
266,30120,b'r',69,68.50096,69.67494,70.97493,69.875015,69.48372,68.15298,68.863235,68.85792,68.61072,69.19416,69.24186,67.33983
267,5057334,b'i',87,87.758835,87.28964,87.60837,87.25739,88.14023,87.50859,87.73505,88.10332,88.81754,87.53784,88.45088,88.18617
268,212675,b'c',89,88.45807,89.14791,89.23396,89.33242,88.42589,87.98866,87.63597,88.672745,88.5643,88.78201,88.66681,88.0144
269,4109110,b'c',67,59.510586,57.270023,61.228878,58.685734,55.769344,58.518475,58.274117,59.40865,59.37207,56.4002,60.67593,57.28882
270,34464,b'r',75,77.03978,77.19386,79.22919,78.64576,77.38057,76.47384,75.91323,75.96384,78.926346,79.6803,77.57706,76.69357
271,91258,b'r',87,84.60547,85.370766,86.209656,85.29933,86.61956,85.055756,85.40723,86.58475,87.82703,86.54024,86.24655,85.73375
272,16889,b'c',62,62.757412,60.207638,60.171326,57.79248,57.70091,63.53866,61.22175,56.412132,61.668243,61.502953,60.537144,58.41906
273,1252913,b'c',60,68.05475,71.31997,68.2137,68.17376,68.12676,67.13077,63.60949,65.6489,69.65819,70.421555,67.246475,67.39127
274,67694,b'r',55,51.93428,54.568214,61.0262,57.09973,57.92135,56.60968,57.506382,57.42598,51.318493,59.229233,54.019108,49.66469
275,10566,b'c',57,50.919235,49.572735,52.274773,50.422077,54.87883,57.238754,55.785873,53.375587,53.42387,51.96151,55.796318,54.933018
276,1825647,b'c',71,72.62181,66.82971,66.97347,70.767166,70.066475,67.47597,67.928696,67.73845,71.269714,69.42118,68.008385,68.89137
277,3777,b'r',64,70.87123,65.73094,68.884926,70.61173,68.10043,65.08711,62.461983,70.119896,68.2107,67.98446,67.39228,68.989174
278,4008782,b'c',69,68.81523,68.802895,69.903015,69.39993,69.05235,67.940315,70.88904,68.05358,70.65344,67.974724,68.702866,70.045
279,1632183,b'g',80,84.74976,82.238815,81.50601,80.83795,82.27673,82.212944,81.027466,80.58602,82.03604,84.14764,80.48311,81.12265
280,9675,b'g',52,51.686016,50.68942,51.294853,50.178596,50.934036,50.9296,52.12941,53.144054,51.535908,53.039818,51.983067,48.742847
281,1368862,b'i',77,79.43242,76.57137,76.95918,76.01406,75.24745,78.583916,77.844025,78.09204,80.60396,74.93393,80.52252,77.39904
282,32804,b'i',71,64.43765,62.731705,64.49543,65.72656,69.69556,67.12196,68.58024,68.94159,65.239914,66.95325,68.211464,69.74394
283,25318,b'c',90,89.39612,89.474594,89.418884,89.70124,89.503006,89.34439,89.41056,89.725815,89.723145,89.55019,89.26916,89.57889
284,1638203,b'i',82,82.286934,83.68074,83.41368,82.680954,81.0383,81.506134,81.51759,82.47148,82.6801,85.492775,81.26405,81.84582
285,6177,b'i',68,70.92882,58.640446,54.046738,63.370262,65.27984,62.814598,60.013977,66.070496,61.011826,68.43367,67.07771,63.34049
286,70355,b'c',45,47.213425,49.572735,49.259754,46.92929,48.65032,48.9306,49.336193,49.75164,49.59239,48.81968,47.86554,47.58403
287,70615,b'i',85,84.20451,83.68766,87.94916,85.017365,86.17521,86.13202,84.824036,85.19862,86.50847,85.69726,85.26802,85.27902
288,4001954,b'c',81,81.44384,83.403496,85.101204,81.63666,86.818794,87.368774,82.175934,83.56488,83.769196,83.26552,84.15836,80.4743
289,34996,b'i',53,52.531216,54.471638,51.881546,53.114716,55.469223,55.83104,54.689953,56.991543,54.35692,55.70564,53.54626,50.599346
290,5060276,b'c',56,51.0513,54.744217,50.02587,52.60719,54.47251,56.21337,58.035713,57.194717,53.006138,52.200073,53.091755,48.74649
291,39479,b'c',61,55.330715,57.878838,58.74921,60.634445,60.028244,55.5833,56.644547,57.23699,58.41642,60.757362,54.5428,54.850414
292,47432,b'c',70,66.42786,70.46867,71.063675,70.5708,70.16016,68.69497,68.81838,68.59297,70.21912,70.200905,69.47589,69.27553
293,3633438,b'c',84,86.443085,81.08598,86.38264,84.00464,86.83435,83.4975,83.52941,85.26787,85.71411,78.137115,83.25722,83.09453
294,15259,b'c',88,89.21146,89.37175,89.534515,89.35384,89.521774,89.51995,88.77705,89.36342,88.86502,89.76703,89.16735,89.5768
295,213597,b'c',84,85.01434,81.497665,83.84607,79.77727,86.640915,82.45431,84.26457,83.5135,80.28251,82.407646,82.40188,81.46075
296,59376,b'c',64,60.123314,61.711937,59.292534,60.099495,61.83989,61.03015,59.631466,61.974228,61.56923,59.69884,61.067127,61.466537
297,5174,b'r',60,65.1797,57.98019,62.432655,57.45147,56.528175,62.723614,59.5115,60.13739,60.5965,63.856865,65.6028,55.700863
298,25677,b'g',64,70.31189,69.40917,67.57398,66.677795,66.621086,68.6272,63.755753,65.510635,68.19454,65.66201,68.398094,70.99838
299,68613,b'c',46,49.983315,50.864655,49.259754,50.767838,50.49006,50.274246,49.339718,48.143284,49.326378,49.57015,51.34198,49.085255
300,58906,b'i',88,85.21671,83.90349,87.88719,86.68568,85.82022,85.29646,84.488266,84.96634,83.84583,85.41417,84.49599,83.26994
301,4403836,b'c',81,79.90814,77.95112,81.18111,78.209366,80.62094,81.51461,81.0811,80.322754,81.37779,79.44087,81.25023,80.054756
302,3999078,b'i',90,88.66125,87.542274,88.61644,88.563354,88.51395,88.00142,87.67603,89.35774,88.06722,88.06458,85.97795,88.88693
303,34869,b'i',89,88.46469,88.92642,89.46947,88.88648,89.67522,89.08139,89.37489,88.57387,88.70838,88.21226,89.67612,89.35884
304,9083,b'g',81,79.32441,81.67247,80.69267,79.65202,77.42465,79.07867,77.998695,79.75099,79.879944,80.027214,77.76279,81.46191
305,70720,b'c',80,82.64584,82.878456,75.28963,75.765854,82.95684,84.99027,78.98476,82.40858,75.640945,78.69026,78.72356,75.388535
306,48275,b'c',73,71.35365,70.21855,68.98731,70.24874,69.52772,70.918365,68.2481,70.15692,71.57669,70.658455,69.820885,72.93643
307,68364,b'c',69,70.31425,71.42346,72.91411,69.10983,67.76236,70.86655,68.139595,70.65369,68.58546,70.33096,68.60738,69.53881
308,1364455,b'g',80,76.0434,78.696014,75.964615,76.696014,82.4539,83.43057,83.68524,83.39081,76.85007,81.50046,80.30713,77.86251
309,45856,b'i',88,87.58852,84.163025,87.835785,84.41437,86.47879,87.13719,86.4265,86.56152,88.19681,85.716286,87.12776,85.26721
310,23676,b'i',88,88.0786,86.78957,87.99304,89.37028,88.648575,89.26621,87.47108,87.94713,87.73378,88.97354,86.811264,88.60274
311,35782,b'g',51,53.326954,58.62155,55.2769,57.39411,58.756042,54.960396,58.65191,58.46778,54.10348,57.829918,54.165485,56.19758
312,1723572,b'c',70,67.79611,68.59051,70.45316,69.33028,67.27366,67.79926,67.01663,68.91691,67.881325,69.33701,67.708954,68.68259
313,1372553,b'c',87,80.84131,81.2224,81.34023,82.81018,83.2354,84.06659,83.194016,84.12657,82.75134,85.0179,84.54878,85.298805
314,53043,b'r',87,88.00984,87.18227,88.8443,89.763664,85.02822,87.08754,87.10144,87.488815,83.97507,87.02702,88.07072,86.25003
315,56744,b'c',58,53.42392,57.36476,55.063248,57.338203,55.003803,54.92109,59.0305,58.07762,57.90783,57.65956,57.35902,55.19608
316,25301,b'c',78,74.90842,78.86173,79.8054,78.53641,79.691055,77.62537,76.89779,77.960915,76.69577,79.37216,79.02468,77.74314
317,1273842,b'g',84,85.874176,88.32694,87.3603,85.31016,87.173874,84.3008,85.590164,86.16708,86.35858,86.9319,87.861435,85.65784
318,5057576,b'c',70,70.89871,70.89788,69.62077,68.6364,70.81033,72.62636,70.55849,71.63549,69.36493,72.46826,73.12876,71.10388
319,91768,b'c',90,89.37152,89.29306,89.3741,89.02141,89.47623,89.5341,89.326355,88.86719,89.495804,89.48225,89.62088,88.94493
320,1788915,b'r',90,85.44615,89.55049,88.989746,88.52126,87.43506,88.83,87.92609,88.961,89.73616,89.375305,87.7787,89.42604
321,169662,b'c',88,87.109436,86.793526,86.898926,86.403625,87.12483,85.5762,86.26807,86.66715,87.63495,86.90897,87.61966,87.96776
322,7072,b'c',78,79.485596,76.15744,78.72814,77.471985,77.006134,76.574745,77.840805,75.544846,77.2272,77.49175,76.6872,77.651596
323,1744794,b'c',82,72.096985,68.61603,71.619064,71.88032,73.96327,72.62952,67.69174,72.492485,72.37169,78.30842,67.6519,76.714455
324,5807376,b'g',53,53.30594,56.198475,51.42252,52.18545,54.72567,55.57413,55.168663,56.371204,55.123463,52.901222,50.453552,52.95108
325,15674,b'c',86,85.33848,86.120895,87.10872,86.47591,86.7643,87.23169,87.19248,83.64367,87.16492,86.83815,86.76955,85.87692
326,8293,b'c',59,59.2569,58.353508,58.83495,59.336937,62.865738,60.348923,60.893238,59.2874,58.252598,60.44228,59.535492,61.16901
327,1186700,b'c',57,62.18805,63.535614,60.601795,65.04381,58.490322,62.303513,55.411545,60.236855,64.74982,66.021904,64.736725,66.535614
328,71231,b'i',52,48.888763,49.572735,50.935173,49.787582,50.409065,49.909744,50.52193,51.884354,50.204834,51.085003,50.244263,50.613068
329,58226,b'g',73,74.77053,77.91413,71.770584,84.75487,79.518265,73.159935,75.19017,77.14662,72.93379,71.342636,72.50868,75.99773
330,5057679,b'g',68,62.98806,69.74838,66.7409,61.918694,64.939285,61.696693,62.499718,63.735264,60.659256,67.51196,68.69274,64.221016
331,54470,b'r',89,79.736336,87.737,89.32507,89.080185,89.11264,88.49563,87.723755,89.54631,88.523026,84.3161,86.96157,89.947426
332,1545319,b'c',80,78.759766,81.260574,80.74443,80.12364,77.812,77.792,77.59274,78.20433,81.05137,82.25578,80.10581,80.24213
333,35314,b'g',83,81.24307,83.905716,83.30505,85.12015,79.78526,80.14209,80.574905,81.55774,78.79651,80.61095,82.68054,82.91391
334,30328,b'i',84,85.5769,86.66014,86.46654,85.88513,82.520226,81.48264,81.094406,79.68989,85.43474,84.77969,84.2543,86.01718
335,72325,b'c',79,77.68776,77.14146,77.09354,77.635925,78.29582,80.07143,78.3631,80.05484,81.52754,80.73642,78.5596,82.20993
336,39651,b'c',88,89.836845,89.729904,89.585846,89.40523,89.35745,89.71681,89.5795,89.405075,89.88769,89.72472,89.60798,89.78551
337,54674,b'r',90,89.37956,89.46611,88.9279,89.11189,88.97032,89.43587,89.22626,88.92549,89.55867,89.72634,89.31444,89.63801
338,68617,b'g',88,88.90872,89.30197,89.252655,88.608826,89.92288,88.01361,88.76309,89.940704,87.725105,89.23098,89.40813,89.969574
339,67811,b'i',83,82.99432,84.368835,85.168106,87.076996,82.57643,81.73862,80.74721,82.25263,84.09179,86.372574,84.305786,83.757065
340,1275825,b'c',86,84.11986,83.4772,84.71201,84.701065,83.79991,83.82367,84.08858,83.56999,83.10989,82.92135,84.692245,87.37982
341,138292,b'i',79,74.07326,74.92642,75.79074,73.46999,79.97255,75.79411,78.69615,75.4895,79.24684,79.21765,76.76387,73.98858
342,6872,b'c',53,49.223392,49.948605,50.81491,49.613297,50.23025,52.3964,54.742035,51.255836,51.428688,52.791412,50.95587,52.071857
343,4214276,b'r',74,71.27919,75.877075,75.882515,73.69507,72.18321,72.92681,72.15686,74.26657,77.67851,74.0346,72.830185,73.56012
344,33242,b'g',53,51.299824,56.841507,54.175976,54.638126,51.71392,50.359394,50.42116,53.10681,57.405872,54.05993,52.341644,49.180573
345,1259338,b'c',75,75.51124,78.623024,75.803856,78.00023,74.228294,74.30552,74.73075,75.84292,74.47456,75.33745,75.377594,77.90744
346,34996,b'r',53,58.094704,51.78451,56.547783,52.812065,50.83456,53.987045,51.84042,53.318775,56.28839,59.815933,60.062992,53.853657
